clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
22,0.458333,0,0,25067,3.17025e+06,0.00000,0.00000,937,937,0,0,937.00000,62.00000,2.56420,29.48256,0.41017,2.00000,1500.00000,0.01500,93.79379,0.00000
23,0.479167,0,0,26490.3,3.26587e+06,0.00000,0.00000,935,935,0,0,935.00000,64.00000,2.56420,29.48256,0.41287,2.00000,1500.00000,0.01500,93.59359,0.00000
24,0.5,0,0,27249.8,3.48101e+06,3550.00000,3160.00000,932,932,0,0,932.00000,67.00000,2.56420,29.48256,0.41557,2.00000,1500.00000,0.01500,93.29329,0.00000
25,0.520833,0,0,28511.7,3.55897e+06,3550.00000,3160.00000,928,928,0,0,928.00000,71.00000,2.56420,29.48256,0.41827,2.00000,1500.00000,0.01500,92.89289,0.00000
26,0.541667,0,0,29967.4,3.74918e+06,3550.00000,3160.00000,923,923,0,0,923.00000,76.00000,2.56420,29.48256,0.42097,2.00000,1500.00000,0.01500,92.39239,0.00000
27,0.5625,0,0,30483.7,3.9358e+06,3550.00000,3160.00000,922,922,0,0,922.00000,77.00000,2.56420,29.48256,0.42368,2.00000,1500.00000,0.01500,92.29229,0.00000
28,0.583333,0,0,32090.8,4.01515e+06,3550.00000,3160.00000,919,919,0,0,919.00000,80.00000,2.56420,29.48256,0.42638,2.00000,1500.00000,0.01500,91.99199,0.00000
29,0.604167,0,0,32721,4.23478e+06,3550.00000,3160.00000,912,912,0,0,912.00000,87.00000,2.56420,29.48256,0.42908,2.00000,1500.00000,0.01500,91.29129,0.00000
30,0.625,0,0,34096.2,4.31576e+06,3550.00000,3160.00000,911,911,0,0,911.00000,88.00000,2.56420,29.48256,0.43178,2.00000,1500.00000,0.01500,91.19119,0.00000
31,0.645833,0,0,34795,4.50276e+06,3550.00000,3160.00000,908,908,0,0,908.00000,91.00000,2.56420,29.48256,0.43448,2.00000,1500.00000,0.01500,90.89089,0.00000
32,0.666667,0,0,36199.9,4.67999e+06,3550.00000,3160.00000,901,901,0,0,901.00000,98.00000,2.56420,29.48256,0.43718,2.00000,1500.00000,0.01500,90.19019,0.00000
33,0.6875,0,0,36642.7,4.82522e+06,3550.00000,3160.00000,896,896,0,0,896.00000,103.00000,2.56420,29.48256,0.43988,2.00000,1500.00000,0.01500,89.68969,0.00000
34,0.708333,0,0,38390.7,5e+06,3550.00000,3160.00000,892,892,0,0,892.00000,107.00000,2.56420,29.48256,0.44258,2.00000,1500.00000,0.01500,89.28929,0.00000
35,0.729167,0,0,39771.7,5.16047e+06,3550.00000,3160.00000,890,890,0,0,890.00000,109.00000,2.56420,29.48256,0.44528,2.00000,1500.00000,0.01500,89.08909,0.00000
36,0.75,0,0,40178.5,5.34113e+06,3550.00000,3160.00000,885,885,0,0,885.00000,114.00000,2.56420,29.48256,0.44798,2.00000,1500.00000,0.01500,88.58859,0.00000
37,0.770833,0,0,41339.3,5.49985e+06,3550.00000,3160.00000,881,881,0,0,881.00000,118.00000,2.56420,29.48256,0.45068,2.00000,1500.00000,0.01500,88.18819,0.00000
38,0.791667,0,0,42595.1,5.64642e+06,3550.00000,3160.00000,876,876,0,0,876.00000,123.00000,2.56420,29.48256,0.45338,2.00000,1500.00000,0.01500,87.68769,0.00000
39,0.8125,0,0,43845.4,5.8549e+06,3550.00000,3160.00000,875,875,0,0,875.00000,124.00000,2.56420,29.48256,0.45608,2.00000,1500.00000,0.01500,87.58759,0.00000
40,0.833333,0,0,44242,6.00003e+06,3550.00000,3160.00000,875,875,0,0,875.00000,124.00000,2.56420,29.48256,0.45878,2.00000,1500.00000,0.01500,87.58759,0.00000
41,0.854167,0,0,45259.5,6.13645e+06,3550.00000,3160.00000,869,869,0,0,869.00000,130.00000,2.56420,29.48256,0.46148,2.00000,1500.00000,0.01500,86.98699,0.00000
42,0.875,0,0,46798.2,6.37248e+06,3550.00000,3160.00000,869,869,0,0,869.00000,130.00000,2.56420,29.48256,0.46418,2.00000,1500.00000,0.01500,86.98699,0.00000
43,0.895833,0,0,47782.1,6.50204e+06,3550.00000,3160.00000,868,868,0,0,868.00000,131.00000,2.56420,29.48256,0.46688,2.00000,1500.00000,0.01500,86.88689,0.00000
44,0.916667,0,0,48157.8,6.64646e+06,3550.00000,3160.00000,869,869,0,0,869.00000,131.00000,2.56420,29.48256,0.46958,2.00000,1500.00000,0.01500,86.90000,0.00000
45,0.9375,0,0,49145.4,6.9619e+06,3550.00000,3160.00000,870,870,0,0,870.00000,131.00000,2.56420,29.48256,0.47228,2.00000,1500.00000,0.01500,86.91309,0.00000
46,0.958333,0,0,50830,7.00916e+06,3550.00000,3160.00000,868,868,0,0,868.00000,133.00000,2.56420,29.48256,0.47498,2.00000,1500.00000,0.01500,86.71329,0.00000
47,0.979167,0,0,51822.5,7.14419e+06,3550.00000,3160.00000,866,866,0,0,866.00000,135.00000,2.56420,29.48256,0.47768,2.00000,1500.00000,0.01500,86.51349,0.00000
48,1,0,0,52183.5,7.47174e+06,7138.00000,6318.00000,868,868,0,0,868.00000,135.00000,2.56420,29.48256,0.48038,2.00000,1500.00000,0.01500,86.54037,0.00000
49,1.02083,0,0,53544.3,7.53269e+06,7138.00000,6318.00000,871,871,0,0,871.00000,135.00000,2.56420,29.48256,0.48308,2.00000,1500.00000,0.01500,86.58051,0.00000
50,1.04167,0,0,55420.4,7.87163e+06,7138.00000,6318.00000,875,875,0,0,875.00000,135.00000,2.56420,29.48256,0.48578,2.00000,1500.00000,0.01500,86.63367,0.00000
51,1.0625,0,0,55753.2,7.99835e+06,7138.00000,6318.00000,880,880,0,0,880.00000,135.00000,2.56420,29.48256,0.48848,2.00000,1500.00000,0.01500,86.69951,0.00000
52,1.08333,0,0,56648.5,8.10213e+06,7138.00000,6318.00000,883,883,0,0,883.00000,135.00000,2.56420,29.48256,0.49118,2.00000,1500.00000,0.01500,86.73871,0.00000
53,1.10417,0,0,58566.6,8.40277e+06,7138.00000,6318.00000,896,896,0,0,896.00000,135.00000,2.56420,29.48256,0.49387,2.00000,1500.00000,0.01500,86.90591,0.00000
54,1.125,0,0,59517.9,8.51425e+06,7138.00000,6318.00000,901,901,0,0,901.00000,135.00000,2.56420,29.48256,0.49657,2.00000,1500.00000,0.01500,86.96912,0.00000
55,1.14583,0,0,59822.6,8.63334e+06,7138.00000,6318.00000,906,906,0,0,906.00000,135.00000,2.56420,29.48256,0.49927,2.00000,1500.00000,0.01500,87.03170,0.00000
56,1.16667,0,0,60645.9,8.99269e+06,7138.00000,6318.00000,916,916,0,0,916.00000,135.00000,2.56420,29.48256,0.50197,2.00000,1500.00000,0.01500,87.15509,0.00000
57,1.1875,0,0,62738,9.08583e+06,7138.00000,6318.00000,925,925,0,0,925.00000,135.00000,2.56420,29.48256,0.50468,2.00000,1500.00000,0.01500,87.26415,0.00000
58,1.20833,0,0,63623.4,9.35615e+06,7138.00000,6318.00000,933,933,0,0,933.00000,135.00000,2.56420,29.48256,0.50738,2.00000,1500.00000,0.01500,87.35955,0.00000
59,1.22917,0,0,64072.9,9.56402e+06,7138.00000,6318.00000,944,944,0,0,944.00000,135.00000,2.56420,29.48256,0.51008,2.00000,1500.00000,0.01500,87.48841,0.00000
60,1.25,0,0,65755.2,9.67136e+06,7138.00000,6318.00000,949,949,0,0,949.00000,135.00000,2.56420,29.48256,0.51278,2.00000,1500.00000,0.01500,87.54613,0.00000
61,1.27083,0,0,67253.7,9.9935e+06,7138.00000,6318.00000,951,951,0,0,951.00000,135.00000,2.56420,29.48256,0.51548,2.00000,1500.00000,0.01500,87.56906,0.00000
62,1.29167,0,0,67771.2,1.00785e+07,7138.00000,6318.00000,957,957,0,0,957.00000,135.00000,2.56420,29.48256,0.51818,2.00000,1500.00000,0.01500,87.63737,0.00000
63,1.3125,0,0,68556.1,1.03255e+07,7138.00000,6318.00000,964,964,0,0,964.00000,135.00000,2.56420,29.48256,0.52088,2.00000,1500.00000,0.01500,87.71610,0.00000
64,1.33333,0,0,70833.2,1.062e+07,7138.00000,6318.00000,969,969,0,0,969.00000,135.00000,2.56420,29.48256,0.52358,2.00000,1500.00000,0.01500,87.77174,0.00000
65,1.35417,0,0,71541.8,1.0904e+07,7138.00000,6318.00000,978,978,0,0,978.00000,135.00000,2.56420,29.48256,0.52628,2.00000,1500.00000,0.01500,87.87062,0.00000
66,1.375,0,0,72150.1,1.09997e+07,7138.00000,6318.00000,983,983,0,0,983.00000,135.00000,2.56420,29.48256,0.52898,2.00000,1500.00000,0.01500,87.92487,0.00000
67,1.39583,0,0,74271.1,1.10886e+07,7138.00000,6318.00000,993,993,0,0,993.00000,135.00000,2.56420,29.48256,0.53168,2.00000,1500.00000,0.01500,88.03192,0.00000
68,1.41667,0,0,74977.5,1.13479e+07,7138.00000,6318.00000,999,999,0,0,999.00000,135.00000,2.56420,29.48256,0.53438,2.00000,1500.00000,0.01500,88.09524,0.00000
69,1.4375,0,0,76549.3,1.17065e+07,7138.00000,6318.00000,1004,1004,0,0,1004.00000,135.00000,2.56420,29.48256,0.53708,2.00000,1500.00000,0.01500,88.14750,0.00000
70,1.45833,0,0,78489.7,1.1933e+07,7138.00000,6318.00000,1007,1007,0,0,1007.00000,135.00000,2.56420,29.48256,0.53978,2.00000,1500.00000,0.01500,88.17863,0.00000
71,1.47917,0,0,79533.7,1.20173e+07,7138.00000,6318.00000,1009,1009,0,0,1009.00000,135.00000,2.56420,29.48256,0.54247,2.00000,1500.00000,0.01500,88.19930,0.00000
72,1.5,0,0,79983.9,1.22586e+07,10289.00000,9170.00000,1011,1011,0,0,1011.00000,135.00000,2.56420,29.48256,0.54518,2.00000,1500.00000,0.01500,88.21989,0.00000
73,1.52083,0,0,81830.3,1.26686e+07,10289.00000,9170.00000,1011,1011,0,0,1011.00000,135.00000,2.56420,29.48256,0.54787,2.00000,1500.00000,0.01500,88.21989,0.00000
74,1.54167,0,0,82453.8,1.29181e+07,10289.00000,9170.00000,1009,1009,0,0,1009.00000,137.00000,2.56420,29.48256,0.55058,2.00000,1500.00000,0.01500,88.04538,0.00000
75,1.5625,0,0,84626,1.29999e+07,10289.00000,9170.00000,1011,1011,0,0,1011.00000,137.00000,2.56420,29.48256,0.55327,2.00000,1500.00000,0.01500,88.06620,0.00000
76,1.58333,0,0,86465.7,1.30782e+07,10289.00000,9170.00000,1017,1017,0,0,1017.00000,137.00000,2.56420,29.48256,0.55598,2.00000,1500.00000,0.01500,88.12825,0.00000
77,1.60417,0,0,87263.5,1.33071e+07,10289.00000,9170.00000,1018,1018,0,0,1018.00000,137.00000,2.56420,29.48256,0.55867,2.00000,1500.00000,0.01500,88.13853,0.00000
78,1.625,0,0,87823.9,1.37638e+07,10289.00000,9170.00000,1019,1019,0,0,1019.00000,137.00000,2.56420,29.48256,0.56138,2.00000,1500.00000,0.01500,88.14879,0.00000
79,1.64583,0,0,89560.6,1.39858e+07,10289.00000,9170.00000,1014,1014,0,0,1014.00000,142.00000,2.56420,29.48256,0.56407,2.00000,1500.00000,0.01500,87.71626,0.00000
80,1.66667,0,0,90257.8,1.40597e+07,10289.00000,9170.00000,1010,1010,0,0,1010.00000,146.00000,2.56420,29.48256,0.56678,2.00000,1500.00000,0.01500,87.37024,0.00000
81,1.6875,0,0,92853.4,1.42752e+07,10289.00000,9170.00000,1010,1010,0,0,1010.00000,146.00000,2.56420,29.48256,0.56947,2.00000,1500.00000,0.01500,87.37024,0.00000
82,1.70833,0,0,94620.8,1.47696e+07,10289.00000,9170.00000,1006,1006,0,0,1006.00000,150.00000,2.56420,29.48256,0.57218,2.00000,1500.00000,0.01500,87.02422,0.00000
83,1.72917,0,0,95043.2,1.49857e+07,10289.00000,9170.00000,1006,1006,0,0,1006.00000,150.00000,2.56420,29.48256,0.57487,2.00000,1500.00000,0.01500,87.02422,0.00000
84,1.75,0,0,95547.1,1.50549e+07,10289.00000,9170.00000,1002,1002,0,0,1002.00000,154.00000,2.56420,29.48256,0.57758,2.00000,1500.00000,0.01500,86.67820,0.00000
85,1.77083,0,0,97129.9,1.52572e+07,10289.00000,9170.00000,1001,1001,0,0,1001.00000,155.00000,2.56420,29.48256,0.58027,2.00000,1500.00000,0.01500,86.59170,0.00000
86,1.79167,0,0,97709.5,1.57843e+07,10289.00000,9170.00000,999,999,0,0,999.00000,157.00000,2.56420,29.48256,0.58298,2.00000,1500.00000,0.01500,86.41869,0.00000
87,1.8125,0,0,100725,1.59868e+07,10289.00000,9170.00000,993,993,0,0,993.00000,163.00000,2.56420,29.48256,0.58568,2.00000,1500.00000,0.01500,85.89965,0.00000
88,1.83333,0,0,102355,1.60523e+07,10289.00000,9170.00000,984,984,0,0,984.00000,172.00000,2.56420,29.48256,0.58838,2.00000,1500.00000,0.01500,85.12111,0.00000
89,1.85417,0,0,102805,1.62425e+07,10289.00000,9170.00000,982,982,0,0,982.00000,174.00000,2.56420,29.48256,0.59108,2.00000,1500.00000,0.01500,84.94810,0.00000
90,1.875,0,0,103221,1.68047e+07,10289.00000,9170.00000,980,979,1,0,980.00000,176.00000,2.56420,29.48256,0.59378,2.00000,1500.00000,0.01500,84.77509,0.00000
91,1.89583,1.06373,0,104550,1.6984e+07,10289.00000,9170.00000,980,979,1,0,980.00000,176.00000,2.56420,29.48256,0.59648,2.00000,1500.00000,0.01500,84.77509,0.00000
92,1.91667,3.18855,0.0682517,105627,1.70765e+07,10289.00000,9170.00000,974,971,3,0,974.00000,182.00000,2.56420,29.48256,0.59918,2.00000,1500.00000,0.01500,84.25605,0.00000
93,1.9375,6.41962,0.127687,110100,1.72668e+07,10289.00000,9170.00000,976,972,4,0,976.00000,182.00000,2.56420,29.48256,0.60188,2.00000,1500.00000,0.01500,84.28324,0.00000
94,1.95833,11.7569,0.179914,112630,1.79411e+07,10289.00000,9170.00000,974,969,5,0,974.00000,184.00000,2.56420,29.48256,0.60458,2.00000,1500.00000,0.01500,84.11053,0.00000
95,1.97917,17.0791,0.233183,115483,1.80028e+07,10289.00000,9170.00000,974,969,5,0,974.00000,184.00000,2.56420,29.48256,0.60728,2.00000,1500.00000,0.01500,84.11053,0.00000
96,2,22.3717,0.275612,121294,1.81814e+07,13317.00000,12038.00000,971,966,5,0,971.00000,187.00000,2.56420,29.48256,0.60998,2.00000,1500.00000,0.01500,83.85147,0.00000
97,2.02083,27.6697,0.297299,123288,1.86793e+07,13317.00000,12038.00000,971,966,5,0,971.00000,187.00000,2.56420,29.48256,0.61268,2.00000,1500.00000,0.01500,83.85147,0.00000
98,2.04167,32.9662,0.72176,125963,1.88433e+07,13317.00000,12038.00000,968,963,5,0,968.00000,190.00000,2.56420,29.48256,0.61538,2.00000,1500.00000,0.01500,83.59240,0.00000
99,2.0625,40.6604,0.877332,127001,1.91609e+07,13317.00000,12038.00000,966,958,8,0,966.00000,192.00000,2.56420,29.48256,0.61808,2.00000,1500.00000,0.01500,83.41969,0.00000
100,2.08333,49.2218,1.0815,127991,1.93399e+07,13317.00000,12038.00000,967,957,10,0,967.00000,192.00000,2.56420,29.48256,0.62078,2.00000,1500.00000,0.01500,83.43400,0.00000
101,2.10417,59.9285,1.28959,130223,1.98386e+07,13317.00000,12038.00000,961,951,10,0,961.00000,198.00000,2.56420,29.48256,0.62348,2.00000,1500.00000,0.01500,82.91631,0.00000
102,2.125,70.5987,1.49892,135541,2.00006e+07,13317.00000,12038.00000,959,949,10,0,959.00000,200.00000,2.56420,29.48256,0.62618,2.00000,1500.00000,0.01500,82.74374,0.00000
103,2.14583,81.1853,1.6799,137503,2.01572e+07,13317.00000,12038.00000,956,946,10,0,956.00000,203.00000,2.56420,29.48256,0.62888,2.00000,1500.00000,0.01500,82.48490,0.00000
104,2.16667,95.0869,1.86833,141449,2.06158e+07,13317.00000,12038.00000,958,941,17,0,958.00000,203.00000,2.56420,29.48256,0.63158,2.00000,1500.00000,0.01500,82.51508,0.00000
105,2.1875,113.163,2.07637,146155,2.07876e+07,13317.00000,12038.00000,960,939,21,0,960.00000,203.00000,2.56420,29.48256,0.63428,2.00000,1500.00000,0.01500,82.54514,0.00000
106,2.20833,136.581,2.25962,152147,2.12497e+07,13317.00000,12038.00000,966,942,24,0,966.00000,203.00000,2.56420,29.48256,0.63697,2.00000,1500.00000,0.01500,82.63473,0.00000
107,2.22917,163.044,2.44308,162901,2.18049e+07,13317.00000,12038.00000,967,940,27,0,967.00000,203.00000,2.56420,29.48256,0.63968,2.00000,1500.00000,0.01500,82.64957,0.00000
108,2.25,192.732,2.62223,176364,2.19547e+07,13317.00000,12038.00000,970,940,30,0,970.00000,203.00000,2.56420,29.48256,0.64237,2.00000,1500.00000,0.01500,82.69395,0.00000
109,2.27083,207.53,2.78012,188784,2.20118e+07,13317.00000,12038.00000,973,937,36,0,973.00000,203.00000,2.56420,29.48256,0.64508,2.00000,1500.00000,0.01500,82.73810,0.00000
110,2.29167,246.772,2.92575,198805,2.21776e+07,13317.00000,12038.00000,972,934,38,0,972.00000,204.00000,2.56420,29.48256,0.64777,2.00000,1500.00000,0.01500,82.65306,0.00000
111,2.3125,267.612,3.14614,218115,2.25961e+07,13317.00000,12038.00000,982,933,49,0,982.00000,204.00000,2.56420,29.48256,0.65048,2.00000,1500.00000,0.01500,82.79932,0.00000
112,2.33333,322.283,3.31231,234970,2.32733e+07,13317.00000,12038.00000,989,933,56,0,989.00000,204.00000,2.56420,29.48256,0.65317,2.00000,1500.00000,0.01500,82.90025,0.00000
113,2.35417,351.39,3.50782,261385,2.34453e+07,13317.00000,12038.00000,1001,932,69,0,1001.00000,204.00000,2.56420,29.48256,0.65588,2.00000,1500.00000,0.01500,83.07054,0.00000
114,2.375,431.073,3.66682,291613,2.38637e+07,13317.00000,12038.00000,1005,929,76,0,1005.00000,204.00000,2.56420,29.48256,0.65857,2.00000,1500.00000,0.01500,83.12655,0.00000
115,2.39583,463.368,3.86888,331672,2.40005e+07,13317.00000,12038.00000,1022,933,89,0,1022.00000,204.00000,2.56420,29.48256,0.66128,2.00000,1500.00000,0.01500,83.36052,0.00000
116,2.41667,558.21,4.05066,372977,2.41386e+07,13317.00000,12038.00000,1020,930,90,0,1020.00000,206.00000,2.56420,29.48256,0.66398,2.00000,1500.00000,0.01500,83.19739,0.00000
117,2.4375,594.871,4.24739,440304,2.45404e+07,13317.00000,12038.00000,1029,928,101,0,1029.00000,206.00000,2.56420,29.48256,0.66668,2.00000,1500.00000,0.01500,83.31984,0.00000
118,2.45833,704.011,4.42955,507295,2.53288e+07,13317.00000,12038.00000,1048,935,113,0,1048.00000,206.00000,2.56420,29.48256,0.66938,2.00000,1500.00000,0.01500,83.57256,0.00000
119,2.47917,762.266,4.59078,595650,2.54676e+07,13317.00000,12038.00000,1053,937,116,0,1053.00000,206.00000,2.56420,29.48256,0.67208,2.00000,1500.00000,0.01500,83.63781,0.00000
120,2.5,885.328,4.78028,711310,2.5869e+07,16523.00000,14904.00000,1066,941,125,0,1066.00000,206.00000,2.56420,29.48256,0.67478,2.00000,1500.00000,0.01500,83.80503,0.00000
121,2.52083,960.438,4.97636,839537,2.60005e+07,16523.00000,14904.00000,1070,939,131,0,1070.00000,206.00000,2.56420,29.48256,0.67748,2.00000,1500.00000,0.01500,83.85580,0.00000
122,2.54167,1100.24,5.74037,989309,2.61286e+07,16523.00000,14904.00000,1086,948,138,0,1086.00000,206.00000,2.56420,29.48256,0.68018,2.00000,1500.00000,0.01500,84.05573,0.00000
123,2.5625,1156.22,6.24679,1.13781e+06,2.64831e+07,16523.00000,14904.00000,1112,959,153,0,1112.00000,206.00000,2.56420,29.48256,0.68288,2.00000,1500.00000,0.01500,84.37025,0.00000
124,2.58333,1322.57,6.63947,1.40305e+06,2.73714e+07,16523.00000,14904.00000,1113,950,163,0,1113.00000,206.00000,2.56420,29.48256,0.68558,2.00000,1500.00000,0.01500,84.38210,0.00000
125,2.60417,1394.79,7.02169,1.64985e+06,2.75092e+07,16523.00000,14904.00000,1127,954,173,0,1127.00000,206.00000,2.56420,29.48256,0.68828,2.00000,1500.00000,0.01500,84.54613,0.00000
126,2.625,1583.33,7.35278,2.11153e+06,2.7874e+07,16523.00000,14904.00000,1153,962,191,0,1153.00000,206.00000,2.56420,29.48256,0.69098,2.00000,1500.00000,0.01500,84.84180,0.00000
127,2.64583,1665.13,7.7009,2.58585e+06,2.79913e+07,16523.00000,14904.00000,1174,969,205,0,1174.00000,206.00000,2.56420,29.48256,0.69368,2.00000,1500.00000,0.01500,85.07246,0.00000
128,2.66667,1882.04,8.0363,3.49414e+06,2.81276e+07,16523.00000,14904.00000,1181,968,213,0,1181.00000,206.00000,2.56420,29.48256,0.69638,2.00000,1500.00000,0.01500,85.14780,0.00000
129,2.6875,1979.89,8.29564,4.33891e+06,2.85284e+07,16523.00000,14904.00000,1186,969,217,0,1186.00000,206.00000,2.56420,29.48256,0.69908,2.00000,1500.00000,0.01500,85.20115,0.00000
130,2.70833,2217.28,8.51999,5.94092e+06,2.9417e+07,16523.00000,14904.00000,1197,967,230,0,1197.00000,206.00000,2.56420,29.48256,0.70178,2.00000,1500.00000,0.01500,85.31718,0.00000
131,2.72917,2325.87,8.82424,7.28514e+06,2.95487e+07,16523.00000,14904.00000,1197,963,234,0,1197.00000,206.00000,2.56420,29.48256,0.70448,2.00000,1500.00000,0.01500,85.31718,0.00000
132,2.75,2568.96,8.93021,9.89023e+06,2.99516e+07,16523.00000,14904.00000,1192,955,237,0,1192.00000,211.00000,2.56420,29.48256,0.70718,2.00000,1500.00000,0.01500,84.96080,0.00000
133,2.77083,2682.55,9.13534,1.18607e+07,3.00119e+07,16523.00000,14904.00000,1193,951,242,0,1193.00000,211.00000,2.56420,29.48256,0.70988,2.00000,1500.00000,0.01500,84.97151,0.00000
134,2.79167,2944.43,9.23908,1.56656e+07,3.03898e+07,16523.00000,14904.00000,1193,948,245,0,1193.00000,211.00000,2.56420,29.48256,0.71258,2.00000,1500.00000,0.01500,84.97151,0.00000
135,2.8125,3042.06,9.41075,1.88253e+07,3.05143e+07,16523.00000,14904.00000,1195,948,247,0,1195.00000,211.00000,2.56420,29.48256,0.71528,2.00000,1500.00000,0.01500,84.99289,0.00000
136,2.83333,3298.61,9.5771,2.48407e+07,3.15414e+07,16523.00000,14904.00000,1191,943,248,0,1191.00000,215.00000,2.56420,29.48256,0.71798,2.00000,1500.00000,0.01500,84.70839,0.00000
137,2.85417,3431.22,9.62805,2.96676e+07,3.18717e+07,16523.00000,14904.00000,1188,941,247,0,1188.00000,218.00000,2.56420,29.48256,0.72068,2.00000,1500.00000,0.01500,84.49502,0.00000
138,2.875,3696.9,9.63352,3.87689e+07,3.19798e+07,16523.00000,14904.00000,1189,939,250,0,1189.00000,218.00000,2.56420,29.48256,0.72338,2.00000,1500.00000,0.01500,84.50604,0.00000
139,2.89583,3811.41,23.8485,4.59485e+07,3.21022e+07,16523.00000,14904.00000,1186,934,250,2,1186.00000,221.00000,2.56420,29.48256,0.72608,2.00000,1500.00000,0.01500,84.29282,0.16863
140,2.91667,4071.86,38.2203,5.96265e+07,3.24577e+07,16523.00000,14904.00000,1177,922,252,3,1177.00000,230.00000,2.56420,29.48256,0.72878,2.00000,1500.00000,0.01500,83.65317,0.25489
